mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1403501033782959,0.006689658360534476,0.016234731674194335,0.001433664103152136,,1,2,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",-24.0,-24.0,-1.345581459411863e+27,0.6770713014753853,-12.24811908232934,-2.6911629188237264e+26,5.382325837647453e+26,34
0.3088784694671631,0.053644605345716315,0.03218564987182617,0.0028624114585221075,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-80.0,-80.0,-1.070361692153139e+27,0.7858149482081833,-10.838532934723153,-2.140723384306278e+26,4.2814467686125565e+26,6
0.579916524887085,0.10611545739772196,0.056134510040283206,0.00843578747083453,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-99.0,-99.0,-1.3011767316572956e+27,0.7455974002518573,-10.334853536703543,-2.602353463314591e+26,5.204706926629182e+26,31
0.14282698631286622,0.025021440519213723,0.015810537338256835,0.0011536631198220016,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",-24.0,-24.0,-1.5604410898054806e+27,0.5968617877122966,-21.95282602620807,-3.120882179610961e+26,6.241764359221923e+26,57
0.3173572540283203,0.07939058524884991,0.03158974647521973,0.00797293860496763,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-80.0,-80.0,-1.360659330371169e+27,0.7411179228917115,-19.631311593178097,-2.7213186607423377e+26,5.442637321484676e+26,37
0.654560136795044,0.17176950350088377,0.05381932258605957,0.006683067884056855,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-99.0,-99.0,-1.744549196749829e+27,0.7006366618682143,-20.238190544296383,-3.489098393499658e+26,6.978196786999314e+26,61
0.1560671329498291,0.02999912270793433,0.018642425537109375,0.001884255007112921,,1,10,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",-3.7470186056187245e+22,-24.0,-1.9057479740117723e+27,0.4254652401236134,-25.967449045091097,-3.811570888395657e+26,7.622954427242402e+26,69
0.287860107421875,0.0825703134226126,0.030264520645141603,0.004314080119030667,,1,10,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1.5526045370378358e+23,-1.3812351748961536e+22,-1.475517668260585e+27,0.6350848222724552,-25.728442172354878,-2.9513734821320757e+26,5.9019016292956326e+26,45
0.519489049911499,0.020566016167222135,0.04782438278198242,0.003832290405717389,,1,10,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-6.18682309415134e+22,-4.842453652390224e+21,-1.7850187650648663e+27,0.5918504098363297,-26.881943922153688,-3.57017095149892e+26,7.140008353410369e+26,65
0.14217734336853027,0.03531891590013854,0.01587333679199219,0.0019466742084687516,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-24.0,-24.0,-1.0648544227328656e+27,0.6198709841140821,-17.749211491895153,-2.1297088454657312e+26,4.2594176909314624e+26,2
0.33575000762939455,0.07144857104495893,0.029485368728637697,0.0026295714369139016,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-80.0,-80.0,-1.2215465302851232e+27,0.7582275936015619,-16.686775042027133,-2.4430930605702465e+26,4.8861861211404924e+26,23
0.674623680114746,0.16545284186640155,0.06648964881896972,0.019471990053066875,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-99.0,-99.0,-1.4351320925201777e+27,0.7175616222635468,-18.047752339354986,-2.8702641850403555e+26,5.740528370080711e+26,41
0.15221829414367677,0.028255669158241004,0.016841840744018555,0.002651325587995747,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",-24.0,-24.0,-1.1414945761589603e+27,0.5927478209837935,-20.09177897541699,-2.2829891523179207e+26,4.565978304635841e+26,14
0.3205545425415039,0.058245465234465034,0.02797093391418457,0.003764621619856191,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-80.0,-80.0,-1.1929352358313007e+27,0.7388238916333744,-19.460772902865543,-2.3858704716626012e+26,4.771740943325202e+26,18
0.5420399665832519,0.016380422675172493,0.047421503067016604,0.0022851866101978504,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-99.0,-99.0,-1.5334687123050176e+27,0.6987578134197382,-20.783850564192214,-3.0669374246100352e+26,6.1338748492200704e+26,53
0.17057390213012696,0.043530094254898774,0.018888568878173827,0.0031667721097039083,,2,10,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",-3.7470186056187245e+22,-24.0,-1.223561966843804e+27,0.4254652401236134,-25.967449045091097,-2.44719887405972e+26,4.894210399340704e+26,27
0.34227890968322755,0.08822004459931396,0.03275322914123535,0.008997061618759588,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1.5526045370378358e+23,-1.3812351748961536e+22,-1.0905316203442497e+27,0.6350848222724552,-25.728442172354878,-2.1814013862994048e+26,4.361957447889184e+26,9
0.6465677261352539,0.1448995641267196,0.0610623836517334,0.01551851852527492,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-6.18682309415134e+22,-4.842453652390224e+21,-1.4956819503348835e+27,0.5918504098363297,-26.881943922153688,-2.9914973220389546e+26,5.9826610952324165e+26,49
0.13694005012512206,0.007067037048873209,0.014989137649536133,0.0007233892365246869,,4,2,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",-24.0,-5.524940699396571e+21,-3.234669852375318e+27,0.456657693358578,-30.7596019096804,-6.469350754632034e+26,1.2938673884578266e+27,85
0.2525978088378906,0.009677833604017087,0.025591468811035155,0.00250386762064716,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-4.2962092027063975e+23,-1.3812351751077002e+21,-3.2292534806903496e+27,0.663625239393574,-30.56062573933544,-6.459368965691591e+26,1.2916583027550125e+27,77
0.6619839191436767,0.18925842639771168,0.05733733177185059,0.01226811661916837,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-1.227862759131842e+24,-3.453087939297088e+20,-4.021540209534871e+27,0.6423236323837768,-31.27052494788014,-8.045536835205595e+26,1.6084933332917704e+27,101
0.1293771743774414,0.004299523243671183,0.01441507339477539,0.0011984879089947961,,4,5,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",-24.0,-5.524940699396571e+21,-3.234669852375318e+27,0.456657693358578,-30.7596019096804,-6.469350754632034e+26,1.2938673884578266e+27,85
0.24859833717346191,0.01302661565215238,0.02619471549987793,0.0017162693300659232,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-4.2962092027063975e+23,-1.3812351751077002e+21,-3.2292534806903496e+27,0.663625239393574,-30.56062573933544,-6.459368965691591e+26,1.2916583027550125e+27,77
0.6414518833160401,0.17332054408927544,0.0482823371887207,0.002033287232374463,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-1.227862759131842e+24,-3.453087939297088e+20,-4.021540209534871e+27,0.6423236323837768,-31.27052494788014,-8.045536835205595e+26,1.6084933332917704e+27,101
0.1333165645599365,0.004740091415019375,0.016017580032348634,0.0017154820446820419,,4,10,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",-24.0,-5.524940699396571e+21,-3.234669852375318e+27,0.4254652401236134,-30.7596019096804,-6.469350754632034e+26,1.2938673884578266e+27,85
0.25115032196044923,0.010483541481095478,0.029581212997436525,0.0018804252175541943,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-4.2962092027063975e+23,-2.071852762308972e+22,-3.1095566226859764e+27,0.6350848222724552,-30.56062573933544,-6.22001392426774e+26,1.243777625927511e+27,73
0.5852522373199462,0.0463413559913253,0.06797242164611816,0.008098865413007654,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-1.300886165318893e+24,-5.179631906618617e+21,-3.9820339965039103e+27,0.6140743488317926,-31.27052494788014,-7.966680124602271e+26,1.5926830715027962e+27,97
